Ano de Edição,Colaborador,Editora,ISBN,Ano,Edição,Origem,Formato,Encadernação,Idioma,País,Páginas,preço,nome,categoria
2021.0,"Autor:ANGE, MICHAEL R.",GAIA EDITORA,6586223032,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,49.9,MERGULHADOR EM PERIGO,Esportes e Lazer
2018.0,"Autor:ROVELLI, CARLO|Tradutor:SILVANA COBUCCI",OBJETIVA,8547000569,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,37.9,A ORDEM DO TEMPO,Ciências Exatas
2009.0,"Autor:DARWIN, CHARLES|Tradutor:GARCIA, LEON DE SOUZA LOBO",COMPANHIA DE BOLSO,853591398X,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,344.0,42.9,A EXPRESSÃO DAS EMOÇÕES NO HOMEM E NOS ANIMAIS,Ciências Biológicas
2017.0,"Autor:KUHN, THOMAS S.|Tradutor:BOEIRA, BEATRIZ VIANNA|Tradutor:BOEIRA, NELSON",PERSPECTIVA -,8527301113,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,324.0,64.9,A ESTRUTURA DAS REVOLUÇÕES CIENTÍFICAS,Ciências Biológicas
2017.0,"Tradutor:RISSATI, PETE|Autor:WOHLLEBEN, PETER",SEXTANTE,8543104653,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,44.9,A VIDA SECRETA DAS ÁRVORES,Ciências Biológicas
2019.0,"Ilustrador:PEARCE, CHRIS|Tradutor:BIASI, CLÁUDIO|Autor:PUBLISHING, WORKMAN",SEXTANTE,8543108667,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,528.0,79.9,O GRANDE LIVRO DE CIÊNCIAS DO MANUAL DO MUNDO,Ciências Biológicas
2004.0,"Autor:LUTZENBERGER, JOSE",L&PM EDITORES,8525413224,2004.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,19.9,MANUAL DE ECOLOGIA - DO JARDIM AO PODER - VOL. 1,Ciências Biológicas
2012.0,"Autor:LUTZENBERGER, JOSE",L&PM EDITORES,8525427284,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,19.9,MANUAL DE ECOLOGIA: DO JARDIM AO PODER - VOL. 2,Ciências Biológicas
2017.0,"Autor:MURAKAMI, KAZUO, DR.",BARANY EDITORA,8561080027,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,35.0,CÓDIGO DIVINO DA VIDA,Ciências Biológicas
2005.0,"Autor:BRYSON, BILL",COMPANHIA DAS LETRAS,8535907246,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,544.0,87.9,BREVE HISTÓRIA DE QUASE TUDO,Ciências Biológicas
2006.0,"Autor:SAGAN, CARL",COMPANHIA DE BOLSO,853590834X,2006.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,512.0,44.9,O MUNDO ASSOMBRADO PELOS DEMÔNIOS,Ciências Biológicas
2014.0,"Autor:DARWIN, CHARLES|Ilustrador:DELPHIM, GETULIO|Tradutor:DUARTE, CARLOS|Tradutor:DUARTE, ANNA",MARTIN CLARET,8572329854,2014.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,574.0,99.9,A ORIGEM DAS ESPÉCIES,Ciências Biológicas
2000.0,"Autor:KAKU, MICHIO",ROCCO -,8532510469,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,64.0,HIPERESPAÇO,Ciências Biológicas
2019.0,"Autor:SVERDRUP-THYGESON, ANNE",MATRIX EDITORA,8582305788,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,42.0,PLANETA DOS INSETOS,Ciências Biológicas
2007.0,"Autor:ALMEIDA, FERNANDO",ALTA BOOKS -,853522677X,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,89.0,OS DESAFIOS DA SUSTENTABILIDADE,Ciências Biológicas
2020.0,"Autor:QUAMMEN, DAVID|Ilustrador:FARKAS, KIKO|Tradutor:ABREU, FERNANDA",COMPANHIA DAS LETRAS,8535933743,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,544.0,99.9,CONTÁGIO,Ciências Biológicas
2021.0,"Autor:GATES, BILL|Tradutor:LEITE, CASSIO DE ARANTES",COMPANHIA DAS LETRAS,8535934278,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,59.9,COMO EVITAR UM DESASTRE CLIMÁTICO,Ciências Biológicas
2021.0,"Autor:KOLBERT, ELIZABETH|Tradutor:OLIVA DO COUTTO, MARIA DE FÁTIMA",INTRINSECA,6555601906,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,49.9,SOB UM CÉU BRANCO,Ciências Biológicas
2009.0,"Autor:QUIRK, JOE|Tradutor:CARVALHO, ANDRE LUIZ",ROCCO -,8532524125,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,263.0,36.0,ESPERMATOZÓIDES SÃO DE HOMENS,Ciências Biológicas
2012.0,"Autor:SCARANO, FABIO RUBIO",LEYA.,8577342735,2012.0,1.0,Nacional,LIVRO,BROCHURA,INGLÊS,BRASIL,304.0,104.0,BIOMAS BRASILEIROS - INGLÊS,Ciências Biológicas
2015.0,"Organizador:MARCOS COSTA LIMA, ANTÔNIO RIBEIRO DE ALMEIDA JUNI|Organizador:THALES NOVAES DE ANDRADE",HUCITEC - UM LIVRO,8584040498,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,48.0,"COMUNICAÇÃO, TECNOLOGIA E AMBIENTE",Ciências Biológicas
2012.0,"Autor:SCARANO, FABIO RUBIO",LEYA.,8577342727,2012.0,1.0,Nacional,LIVRO,BROCHURA,SPA,BRASIL,304.0,104.0,BIOMAS BRASILEIROS - ESPANHOL,Ciências Biológicas
2012.0,"Autor:DOREN, CHARLES VAN|Tradutor:SANTOS, LUIS",LEYA,8577342999,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,480.0,39.0,UMA BREVE HISTÓRIA DO CONHECIMENTO,Ciências Biológicas
2017.0,"Autor:EINSTEIN, ALBERT|Tradutor:ALMEIDA, H.P. DE",NOVA FRONTEIRA -,8520936741,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,49.9,COMO VEJO O MUNDO,Ciências Biológicas
1981.0,"Autor:FERRI, MARIO GUIMARAES|Autor:MENEZES, NANUZA LUIZA DE",NOBEL,8521300417,1981.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,109.9,GLOSSÁRIO ILUSTRADO DE BOTÂNICA,Ciências Biológicas
2021.0,"Tradutor:SOARES, PEDRO MAIA|Autor:WAAL, FRANS DE|Capista:NOBRE, RAFAEL",ZAHAR -,8537819220,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,452.0,89.9,O ÚLTIMO ABRAÇO DA MATRIARCA,Ciências Biológicas
2014.0,"Autor:CARVALHO, CIBELE FIGUEIRA",ROCA,8541203131,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,468.0,303.0,ULTRASSONOGRAFIA EM PEQUENOS ANIMAIS,Pets
2021.0,"Autor:BOFF, LEONARDO",VOZES,6557130137,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,328.0,69.0,O DOLOROSO PARTO DA MÃE TERRA,Ciências Biológicas
2020.0,"Ilustrador:NUNES, ALCEU CHIESORIN|Autor:KRENAK, AILTON",COMPANHIA DAS LETRAS,8535933581,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,104.0,29.9,IDEIAS PARA ADIAR O FIM DO MUNDO (NOVA EDIÇÃO),Ciências Biológicas
2021.0,"Organizador:OLIVEIRA, JOANA CABRAL DE",UBU EDITORA,658649723X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,69.9,VOZES VEGETAIS,Ciências Biológicas
2000.0,Autor:VARIOS AUTORES,H.F. ULLMANN,3833145986,2000.0,1.0,Importado,LIVRO,CAPA DURA,SPA,BRASIL,304.0,110.0,TRUCOS CANINOS - 88 INTERESSANTES EJERCICIOS,Pets
2017.0,"Autor:TRANQUILLI, WILLIAM J.|Autor:GREENE, STEPHEN A.|Autor:ROBERTSON, SHEILA|Autor:GRIMM, KURT A.|Autor:LAMONT, LEIGH A.",ROCA,8527731290,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,1056.0,518.0,ANESTESIOLOGIA E ANALGESIA EM VETERINÁRIA,Pets
2017.0,"Autor:REECE, WILLIAM O.",GUANABARA KOOGAN-,8527731258,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,740.0,801.0,DUKES - FISIOLOGIA DOS ANIMAIS DOMÉSTICOS,Pets
2019.0,"Autor:FAILS, ANNA DEE|Autor:MAGEE, CHRISTIANNE",GUANABARA KOOGAN-,8527735776,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,452.0,412.0,FRANDSON - ANATOMIA E FISIOLOGIA DOS ANIMAIS DE PRODUÇÃO,Pets
2019.0,"Tradutor:WAKASUGUI, TALITA|Texto/Notas:GRINSTEAD, JENNY|Ilustrador:COX, MARIA",GIRASSOL,853942424X,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,10.0,54.9,ESCONDE-ESCONDE,Pets
2000.0,"Autor:KOEPSELL, DAVID",MADRAS,8573748907,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,24.9,A ONTOLOGIA DO CIBERESPACO,Ciências Biológicas
2010.0,"Autor:JOHN, SARA",NOBEL,8521315732,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,29.9,MANUAL DO DONO : CÃOZINHO FELIZ,Pets
2010.0,"Autor:BRACE, ANDREW",NOBEL,8521310811,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,54.9,GUIA DO BOXER : ANIMAIS DE ESTIMAÇÃO,Pets
2018.0,"Autor:MOORE, ARDEN|Tradutor:FONSECA, ANA CLAUDIA",BENVIRA,8557172028,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,264.0,40.0,ENTENDA SEU GATO,Pets
2012.0,"Autor:LEE, JUSTINE A.",EDITORA CULTRIX,8531611628,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,264.0,39.9,A VIDA É DO CACHORRO... MAS O TAPETE É SEU,Pets
2018.0,"Autor:GALAXY, JACKSON",BEST SELLER,8546501149,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,392.0,69.9,O ENCANTADOR DE GATOS,Pets
2018.0,"Autor:HLINICA, KEITH A",ELSEVIER EDITORA,853528866X,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,656.0,423.0,DERMATOLOGIA DE PEQUENOS ANIMAIS,Pets
2016.0,"Autor:ALDERTON, DAVID|Tradutor:GIANNICO, MARIETA",QUARTO EDITORA,0857623710,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,78.9,CÃES : COMO ESCOLHER O COMPANHEIRO IDEAL PARA VOCÊ,Pets
2013.0,"Autor:GUTH, DANIEL|Autor:BOBROW, JULIA",PANDA BOOKS UM LIVRO,8562900168,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,37.9,DESISTIR NUNCA FOI UMA OPÇÃO,Pets
2000.0,"Autor:CRUFT, CHARLES",MADRAS,857374703X,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,19.9,QUE CÃO ESCOLHER E COMO CUIDAR DELE,Pets
2015.0,"Autor:ARROWSMITH, CLAIRE|Tradutor:LOUISE, GIOVANNA",MADRAS,8537009555,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,59.9,BRINCADEIRAS DE RACIOCÍNIO PARA CÃES,Pets
2005.0,"Autor:TAUSZ, BRUNO",NOBEL,8521312571,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,79.9,O ROTTWEILER,Pets
2017.0,"Autor:DAVIDSON, CATHERINE",QUARTO EDITORA,0857625225,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,128.0,55.9,POR QUE MEU GATO FAZ ISSO?,Pets
1998.0,"Organizador:KINGSLEY, REBECA|Tradutor:SCIULLI, EDITE SIEGERT",NOBEL,8521310099,1998.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,49.9,PEIXES DE AQUÁRIO DE ÁGUA DOCE,Pets
2010.0,"Autor:HOROWITZ, ALEXANDRA|Tradutor:SETTE, LOURDES",BEST SELLER,8576842750,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,418.0,69.9,A CABEÇA DO CACHORRO,Pets
2017.0,"Autor:COLLINS, SOPHIE",QUARTO EDITORA,0857625233,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,128.0,55.9,POR QUE MEU CACHORRO FAZ ISSO?,Pets
2021.0,"Autor:ENGELKIRK, PAUL G.",GUANABARA KOOGAN-,8527737086,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,512.0,199.75,BURTON - MICROBIOLOGIA PARA AS CIÊNCIAS DA SAÚDE,Ciências Biológicas
2011.0,"coordenador/editor:PINKARD, TERRY|Autor:HEINE, HEINRICH|Tradutor:MIRANDA, GUILHERME",MADRAS,8537006491,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,39.9,HISTÓRIA DA RELIGIÃO E DA FILOSOFIA NA ALEMANHA,Ciências Biológicas
2007.0,"Organizador:VEIGA, JOSE ELI DA",SENAC SP -,8573596449,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,55.0,TRANSGÊNICOS: SEMENTES DA DISCÓRDIA,Ciências Biológicas
2021.0,"Autor:RAMOS, CLARA|Autor:OLIVEIRA, MAURICIO",MATRIX EDITORA,6556160563,2021.0,1.0,Nacional,LIVRO,FLEXIVEL,PORTUGUÊS,BRASIL,40.0,37.0,VAMOS FAZER UM MUNDO SUSTENTÁVEL,Ciências Biológicas
2021.0,"Autor:JOHNSON, STEVEN|Tradutor:LOPES, SERGIO",ZAHAR -,8537818933,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,280.0,44.92,O MAPA FANTASMA (NOVA EDIÇÃO),Ciências Biológicas
2017.0,"Autor:MONTEIRO, SILVIA GONZALEZ",ROCA,8527731649,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,370.0,354.0,PARASITOLOGIA NA MEDICINA VETERINÁRIA,Pets
1998.0,"Autor:BECKETT, DIANA|Tradutor:BIFANO, MARIA ELISA",NOBEL,8521309805,1998.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,54.9,GUIA DO RETRIEVER DO LABRADOR: ANIMAIS DE ESTIMAÇÃO,Pets
1998.0,"Organizador:KINGSLEY, REBECA",NOBEL,8521310080,1998.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,24.9,PEIXES DE AQUÁRIO MARINHO : GUIA PRÁTICO,Pets
1998.0,"Organizador:KINGSLEY, REBECA|Tradutor:CAVINATO, MARIA LUCIA",NOBEL,8521310110,1998.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,65.0,24.9,GATOS : GUIA PRÁTICO,Pets
1999.0,"Autor:MACKAY, DOUGLAS",NOBEL,8521310838,1999.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,54.9,GUIA DO YORKSHIRE TERRIER : ANIMAIS DE ESTIMAÇÃO,Pets
2015.0,"Autor:DIAZ-MAS, PALOMA",PLANETA DO BRASIL,8542206010,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,15.0,O QUE APRENDEMOS COM OS GATOS,Pets
1999.0,"Autor:BARGH, BERNARD",NOBEL,852131082X,1999.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,54.9,GUIA DO GOLDEN RETRIEVER: ANIMAIS DE ESTIMAÇÃO,Pets
2009.0,"Autor:TAUSZ, BRUNO",NOBEL,8521314868,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,84.9,"MEU CÃO, MEU AMIGO",Pets
2016.0,"Autor:ALDERTON, DAVID|Tradutor:GIANNICO, MARIETA",QUARTO EDITORA,0857623729,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,78.9,GATOS : COMO ESCOLHER O COMPANHEIRO IDEAL PARA VOCÊ,Pets
2017.0,"Tradutor:MAYUMI, CINTIA|Ilustrador:OLYAKAMIESHKOVA|Ilustrador:COLEMAN, LIZ|Autor:OLIVER, CARIN|Ilustrador:WILKINS, PHIL",QUARTO EDITORA,0857624490,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,96.0,38.4,CASAS E BRINQUEDOS PARA GATOS,Pets
2008.0,"Autor:JAGUARIBE, HELIO",PAZ E TERRA,857753006X,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,364.0,54.9,O POSTO DO HOMEM NO COSMOS,Ciências Biológicas
2021.0,"Autor:PIAZZA, PIER VINCENZO",BERTRAND BRASIL,8528624722,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,364.0,69.9,HOMO BIOLOGICUS,Ciências Biológicas
2014.0,"Autor:HOLLAND, JENNIFER S.",PENSAMENTO,8531518679,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,23.66,AMORES IMPROVÁVEIS,Pets
2009.0,"Autor:WHITEHEAD, SARAH",MANOLE,852042855X,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,39.16,CONVERSE COM O SEU GATO!,Pets
2017.0,"Autor:SPINOSA, HELENICE DE SOUZA|Autor:GORNIAK, SILVANA LIMA|Autor:BERNARDI, MARIA MARTHA",GUANABARA KOOGAN-,8527730804,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,972.0,464.0,FARMACOLOGIA APLICADA À MEDICINA VETERINÁRIA,Pets
2011.0,"Autor:BIELAKIEWICZ, GERILYN J.",DVS,858832962X,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,328.0,64.0,TUDO SOBRE TRUQUES E ADESTRAMENTO DE CÃES,Pets
2014.0,"Autor:CONSTANTINESCU, GHEORGHE M.|Autor:MANN, FRED ANTHONY",ROCA,8541204006,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,254.0,FUNDAMENTOS DE CIRURGIA EM PEQUENOS ANIMAIS,Pets
2015.0,"Autor:LEYEN, KATHARINA VON DER",TE NEUES - UK/PAISAG,3832732918,2015.0,1.0,Importado,LIVRO,CAPA DURA C/SOBRECAP,INGLÊS,INGLATERRA,144.0,160.0,FOR THE LOVE OF DOGS,Pets
2018.0,"Autor:MILLAN, CESAR|Tradutor:SIMMER, CAROLINA|Autor:PELTIER, MELISSA JO",BEST SELLER,8546501386,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,49.9,HISTÓRIAS DOS CÃES QUE MUDARAM MINHA VIDA,Pets
2020.0,"Autor:FEITOSA, FRANCISCO LEYDSON F",ROCA,8527736152,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,704.0,428.0,SEMIOLOGIA VETERINÁRIA - A ARTE DO DIAGNÓSTICO,Pets
2014.0,"Autor:HUTCHINSON, TIM|Autor:BAINES, STEPHEN|Autor:LIPSCOMB, VICKY|Tradutor:DINIZ, ELIANE GARCIA",ROCA,8541204111,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,364.0,318.0,MANUAL DE CIRURGIA EM CÃES E GATOS,Pets
2015.0,"Autor:ROSSI, ALEXANDRE",BENVIRA,8582401922,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,248.0,33.0,ADESTRAMENTO INTELIGENTE,Pets
2021.0,"Ilustrador:SANDOVAL, ANDRES|Autor:MANCUSO, STEFANO",UBU EDITORA,6586497299,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,59.9,A PLANTA DO MUNDO,Ciências Biológicas
2020.0,"Autor:BERNS, GREGORY",CITADEL,6550470544,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,29.04,SERÁ QUE ELE ME AMA?,Pets
2009.0,"Autor:WHITEHEAD, SARAH",MANOLE,8520428541,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,39.16,CONVERSE COM O SEU CÃO!,Pets
2017.0,"Autor:VOLHARD, WENDY|Autor:VOLHARD, JACK|Tradutor:BATISTA, SAMANTHA",ALTA BOOKS -,8550800570,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,84.0,ADESTRAMENTO DE CÃES PARA LEIGOS,Pets
2021.0,"Tradutor:CESPEDES, CAROLINA|Autor:MACHELL, DAWN",GIRASSOL,6555301236,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,10.0,59.9,CADÊ?,Pets
2021.0,"Autor:GABRIEL, MARTHA",ATLAS EDITORA,8597027576,2021.0,2.0,Nacional,LIVRO CTP,BROCHURA,PORTUGUÊS,BRASIL,304.0,50.15,"VOCÊ, EU E OS ROBÔS - COMO SE TRANSFORMAR NO PROFISSIONAL DIGITAL DO FUTURO",Informática e Tecnologia
2008.0,"Autor:RAPPAPORT, THEODORE S.",PRENTICE HALL BRASIL,8576051982,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,464.0,224.0,COMUNICAÇÕES SEM FIO,Informática e Tecnologia
2013.0,"Autor:SIQUEIRA, LUCIANO ANTONIO",ALTA BOOKS -,8576088363,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,300.0,127.0,CERTIFICAÇÃO LPI 2 201-202,Informática e Tecnologia
2017.0,"Autor:MELO, MAGNUS|Autor:TOSTES, RENATO",ALTA BOOKS -,8550800791,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,73.0,EXCEL 2016,Informática e Tecnologia
2019.0,"Autor:FRAGA, ADALBERTO",ALTA BOOKS -,8550806870,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,59.9,MICROSOFT POWER BI,Informática e Tecnologia
2009.0,"Autor:ALVES, WILLIAM PEREIRA",ERICA,8536502274,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,187.0,"CRIE, ANIME E PUBLIQUE SEU SITE FIREWORKS CS4, FLASH CS4 E DREAMWEAVER CS4",Informática e Tecnologia
2010.0,"Autor:PAVANI JUNIOR, ORLANDO|Autor:SCUCUGLIA, RAFAEL",M.BOOKS,8576801035,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,89.0,MAPEAMENTO E GESTÃO POR PROCESSOS – BPM,Informática e Tecnologia
2021.0,"Autor:ALEXANDER, MICHAEL",ALTA BOOKS -,8550808539,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,416.0,84.9,PROGRAMANDO EXCEL VBA PARA LEIGOS,Informática e Tecnologia
2016.0,"Autor:DUCKETT, JON",ALTA BOOKS -,8576089459,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,640.0,216.0,JAVASCRIPT E JQUERY DESENVOLVIMENTO,Informática e Tecnologia
2017.0,"Autor:SIERRA, KATHY|Autor:BATES, BERT|Tradutor:REZENDE, ROBERTO",ALTA BOOKS -,8550800392,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,944.0,139.9,OCA/ OCP JAVA SE 7 PROGRAMADOR I E II,Informática e Tecnologia
2019.0,"Autor:MARTIN, ROBERT C",ALTA BOOKS -,8550804606,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,89.9,ARQUITETURA LIMPA,Informática e Tecnologia
2020.0,"Autor:MUELLER, JOHN PAUL|Autor:MASSARON, LUCA",ALTA BOOKS -,8550808504,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,227.0,39.9,INTELIGÊNCIA ARTIFICIAL PARA LEIGOS,Informática e Tecnologia
2020.0,"Autor:MARTIN, ROBERT C.",ALTA BOOKS -,8550815004,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,59.9,DESENVOLVIMENTO ÁGIL LIMPO,Informática e Tecnologia
2016.0,"Autor:MILLAR, MARK|Autor:YU, LEINIL",PANINI LIVROS,8583681856,2016.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,132.0,42.0,SUPERCROOKS: O ASSALTO,HQs
2005.0,"Autor:VAUGHAN, BRIAN K.|Autor:HOTZ, KYLE",PANINI LIVROS,8583680957,2005.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,148.0,25.9,O CAPUZ: O SANGUE QUE VEM DAS PEDRAS,HQs
2017.0,"Autor:NGUYEN, DUSTIN|Autor:ALBUQUERQUE, RAFAEL|Autor:SNYDER, SCOTT",PANINI LIVROS,8583682232,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,144.0,50.0,VAMPIRO AMERICANO - 07,HQs
2021.0,"Autor:GUTHALS, SARAH",ALTA BOOKS -,6555202084,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,54.9,CRIANDO GAMES EM 3D,Informática e Tecnologia
2020.0,"Autor:MACIEL, FRANCISCO MARCELO DE BARROS",ALTA BOOKS -,8550813648,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,448.0,89.9,PYTHON E DJANGO,Informática e Tecnologia
2020.0,"Autor:MANZANO, JOSE AUGUSTO NAVARRO GARCIA",ALTA BOOKS -,8550814474,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,54.9,ALGORITMOS FUNCIONAIS,Informática e Tecnologia
